Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Mammary tissue,112.09,19,19,0.007701914530306946,0.04597193183049195,-0.05377519567351011,-0.6481994459833795,0.0004073852747639294,0.001922614003862988,0.3157894736842105,0.8421052631578947,0.5263157894736842,True,True
Mammary tissue,112.24,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,112.89,19,19,0.47808605545656097,0.11054237954967258,0.4124658180849509,0.7728531855955678,4.947996853464267e-05,0.0003441606700298479,1.0,1.0,0.0,True,False
Mammary tissue,113.09,19,19,0.0,0.003794155215508216,-0.0054634508652194715,-0.21052631578947367,0.03988425495841603,0.10669890429046339,0.0,0.21052631578947367,0.21052631578947367,False,False
Mammary tissue,114.21,19,19,0.0,0.00046602528523453793,-0.0006721757546500505,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,114.9,19,19,0.22201668984931774,0.04297757429496061,0.22855585116934815,0.7783933518005539,4.3648919043056094e-05,0.0003105025377381036,1.0,1.0,0.0,True,False
Mammary tissue,115.05,19,19,0.3076558514538298,0.21892330963933912,0.10137554313967787,0.706371191135734,0.00020895564541995176,0.001147423105551665,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,116.04,19,19,0.1167678829209402,0.09486068160047063,0.028582054835954517,0.5734072022160666,0.0026364585477987455,0.009823946731678659,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,116.3,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,116.99,19,19,0.08724142638092133,0.09328224460619934,-0.007993566782302328,-0.10803324099722988,0.5786839027364323,1.0,0.8421052631578947,0.8947368421052632,0.052631578947368474,False,False
Mammary tissue,117.07,19,19,0.17739043633954282,0.08877607091507907,0.11288554934619811,0.35734072022160657,0.05935389596227046,0.15353528459661697,0.6842105263157895,0.7894736842105263,0.10526315789473684,False,False
Mammary tissue,117.38,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,118.07,19,19,0.07366927039540103,0.0011757140776661643,0.10085445811884906,0.8836565096952909,6.986722844702243e-07,2.4298269448797804e-05,0.8947368421052632,0.10526315789473684,0.7894736842105263,True,True
Mammary tissue,118.4,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,119.03,19,19,0.19153376317241397,0.09265295437370771,0.12498458348934235,0.8614958448753463,6.0342465623087985e-06,9.44359587001327e-05,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,119.53,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,119.92,19,19,0.3926685067933115,0.04907970756137153,0.40872760194601954,0.817174515235457,1.773680449998525e-05,0.00016328293554398186,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,120.08,19,19,0.09168102592728565,0.017020219651517156,0.10220302023665565,0.7950138504155124,2.63947364258983e-05,0.000211834679520671,0.8947368421052632,0.631578947368421,0.26315789473684215,True,False
Mammary tissue,120.57,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,120.96,19,19,0.04074067417208835,0.09642917025331142,-0.07520198547508243,-0.6842105263157895,0.0003269928177673361,0.001635656508565366,0.7894736842105263,1.0,0.21052631578947367,True,False
Mammary tissue,121.1,19,19,0.10912989100237101,0.0651676469079138,0.05834781612417197,0.4515235457063711,0.018015850198823454,0.05646848994598348,0.8947368421052632,0.9473684210526315,0.05263157894736836,False,False
Mammary tissue,121.39,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,121.6,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,121.92,19,19,0.0717035843781183,0.00068019013460638,0.09892496185005341,0.7673130193905817,9.94815841349754e-06,0.00012974056597603043,0.7894736842105263,0.10526315789473684,0.6842105263157895,True,True
Mammary tissue,122.11,19,19,0.001635306674700977,0.0,0.002357321882724733,0.1578947368421053,0.08048893635787126,0.19682060218760708,0.15789473684210525,0.0,0.15789473684210525,False,False
Mammary tissue,122.64,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,122.92,19,19,0.009951658060396489,0.0,0.014286239169501901,0.368421052631579,0.0043794196468661525,0.014899547276838107,0.3684210526315789,0.0,0.3684210526315789,True,True
Mammary tissue,123.12,19,19,0.02434962344919478,0.0582909400489308,-0.04702809107294009,-0.4903047091412742,0.00952399624176644,0.03073207034714326,0.5789473684210527,0.8947368421052632,0.3157894736842105,True,True
Mammary tissue,124.9,19,19,0.0664920417868973,0.0,0.09287320026131196,0.5789473684210527,0.00015018090086555097,0.0008394039637663832,0.5789473684210527,0.0,0.5789473684210527,True,True
Mammary tissue,124.97,19,19,0.49175297543578356,0.6415021319426925,-0.13800796916803718,-0.3628808864265928,0.057741074040083634,0.15060796812121816,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,125.93,19,19,0.0,0.016038515649116767,-0.022955092349024694,-0.631578947368421,5.856906961896206e-05,0.0003900450806539388,0.0,0.631578947368421,0.631578947368421,True,True
Mammary tissue,127.03,19,19,0.08915783852107535,0.06721897912314297,0.029356813265674075,0.6565096952908587,0.000570703176104664,0.0025518584874394267,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,128.05,19,19,0.27378501504950836,0.14163514994759044,0.15802014522142352,0.7617728531855956,6.336946792692276e-05,0.0004132217387734755,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,128.93,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,129.05,19,19,0.2258969363778853,0.15790147748124794,0.08232519008968553,0.7285318559556786,0.00013092018874495093,0.0008034905701405811,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,129.89,19,19,0.0,0.0008244739749217032,-0.0011889744430423604,-0.10526315789473684,0.16287071087412586,0.37484215076177496,0.0,0.10526315789473684,0.10526315789473684,False,False
Mammary tissue,130.06,19,19,0.0995202264246386,0.007217008428976772,0.12649959326691584,0.8282548476454294,8.100042242156462e-06,0.00011524151008158967,0.8947368421052632,0.3684210526315789,0.5263157894736843,True,True
Mammary tissue,130.89,19,19,0.0006137696818814306,0.0,0.0008852108462894226,0.05263157894736836,0.3434510768344097,0.6677030251501256,0.05263157894736842,0.0,0.05263157894736842,False,False
Mammary tissue,131.08,19,19,0.15255156532296882,0.04930543304770109,0.13539661808387057,0.7950138504155124,2.922476894592324e-05,0.0002231061629286335,0.8947368421052632,0.8421052631578947,0.052631578947368474,True,False
Mammary tissue,132.08,19,19,0.028188093684668798,0.0024572297686833696,0.036563526190397586,0.4349030470914128,0.0032883648923024518,0.011968118735937993,0.47368421052631576,0.05263157894736842,0.42105263157894735,True,True
Mammary tissue,132.91,19,19,0.008430523485594718,0.0014800167475489303,0.009978057603654838,0.27977839335180055,0.050218233366213644,0.1320866138119737,0.3684210526315789,0.10526315789473684,0.2631578947368421,False,False
Mammary tissue,133.1,19,19,0.10522806181745736,0.006209346681601494,0.13541360185882467,0.8559556786703602,1.9830419412989432e-06,5.172434396888077e-05,0.8947368421052632,0.15789473684210525,0.736842105263158,True,True
Mammary tissue,133.73,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,134.1,19,19,0.003701220978490563,0.0,0.00532987570030503,0.21052631578947367,0.03988425495841603,0.10669890429046339,0.21052631578947367,0.0,0.21052631578947367,False,False
Mammary tissue,134.78,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,135.08,19,19,0.021127169807608204,0.019899478108331783,0.0017355823763561158,0.08310249307479234,0.6469836024276712,1.0,0.5263157894736842,0.42105263157894735,0.10526315789473684,False,False
Mammary tissue,135.92,19,19,0.00400914736116733,0.0,0.005772413504298597,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,136.92,19,19,0.005998826767568216,0.0,0.00862862262097657,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,137.14,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,138.9,19,19,0.004383783985848764,0.0016572150496133315,0.0039217642182947,-0.09695290858725758,0.35155602223427174,0.6792409565390559,0.05263157894736842,0.15789473684210525,0.10526315789473684,False,False
Mammary tissue,139.04,19,19,0.05249462202091905,0.0004888822925863568,0.07310772579785162,0.8337950138504155,1.566992389865922e-06,4.458805618436669e-05,0.8421052631578947,0.05263157894736842,0.7894736842105263,True,True
Mammary tissue,140.9,19,19,0.4859051309509588,0.2617377610195214,0.2359299161374281,0.5290858725761773,0.005543081362582429,0.018465892230546697,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,141.06,19,19,0.14656866440182933,0.039642253887965266,0.14123558082433335,0.8005540166204985,2.5953332235170118e-05,0.000211834679520671,0.8947368421052632,0.8947368421052632,0.0,True,False
Mammary tissue,142.04,19,19,0.05666385855246298,0.009929998749941093,0.06526120668456954,0.6232686980609419,0.0007385745441698874,0.003210747671182983,0.7894736842105263,0.42105263157894735,0.368421052631579,True,True
Mammary tissue,142.93,19,19,0.057881637611357034,0.12494333203691806,-0.08867411009419317,-0.6454293628808865,0.0007029011977646318,0.0030987052802863347,0.7894736842105263,1.0,0.21052631578947367,True,False
Mammary tissue,143.08,19,19,0.09644167256494178,0.0008046270152265579,0.13166870233180114,0.8836565096952909,5.120779094595611e-07,2.2897197951548946e-05,0.8947368421052632,0.05263157894736842,0.8421052631578947,True,True
Mammary tissue,144.08,19,19,0.019988831357609815,0.0,0.02855335510539241,0.5263157894736843,0.0003691500786571535,0.0018053746034326413,0.5263157894736842,0.0,0.5263157894736842,True,True
Mammary tissue,145.09,19,19,0.13751271183672373,0.0013220746048910694,0.18397657692960795,0.889196675900277,4.342080114718579e-07,2.2897197951548946e-05,0.8947368421052632,0.05263157894736842,0.8421052631578947,True,True
Mammary tissue,145.13,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,145.95,19,19,0.000735231074783798,0.00025179920197401795,0.0006971007493074718,0.0027700831024930483,1.0,1.0,0.05263157894736842,0.05263157894736842,0.0,False,False
Mammary tissue,146.11,19,19,0.006877695894344891,0.0,0.009888451723347725,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,147.04,19,19,0.03144944316277497,0.0391908137021909,-0.010787473956951815,-0.0027700831024930483,1.0,1.0,0.3684210526315789,0.42105263157894735,0.05263157894736842,False,False
Mammary tissue,147.15,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,147.99,19,19,0.0014866011221839296,0.008940145106216468,-0.010697470307162777,-0.052631578947368474,0.5742448571921157,1.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,False,False
Mammary tissue,148.93,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,149.14,19,19,0.004488602054964989,0.0,0.006461193884971237,0.21052631578947367,0.03988425495841603,0.10669890429046339,0.21052631578947367,0.0,0.21052631578947367,False,False
Mammary tissue,150.04,19,19,0.22677215501747272,0.19605521125803813,0.036583338636369825,0.23545706371191133,0.22010593813447377,0.4920939902577878,0.8947368421052632,1.0,0.10526315789473684,False,False
Mammary tissue,150.41,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,150.94,19,19,0.0,0.0015478809292515966,-0.0022313936198812556,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,151.21,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,152.03,19,19,0.08701474423696838,0.0012426097600959102,0.11857991512938348,0.8725761772853187,9.616860446131602e-07,3.0100773196391915e-05,0.8947368421052632,0.10526315789473684,0.7894736842105263,True,True
Mammary tissue,152.45,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,153.02,19,19,0.07629858676082842,0.0007453559097263378,0.10500344516338318,0.8227146814404431,2.1534468255519626e-06,5.184837356905879e-05,0.8421052631578947,0.05263157894736842,0.7894736842105263,True,True
Mammary tissue,154.04,19,19,0.019003358549025195,0.0,0.02715880651259659,0.4736842105263157,0.0008723019770970651,0.0035975066575368087,0.47368421052631576,0.0,0.47368421052631576,True,True
Mammary tissue,154.33,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,154.66,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,154.85,19,19,0.0,0.0003007837590981347,-0.0004338739897764116,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,155.06,19,19,0.0576736669125883,0.0005561801286946662,0.08009239383059043,0.7229916897506925,1.6972140532101753e-05,0.00016328293554398186,0.7368421052631579,0.05263157894736842,0.6842105263157894,True,True
Mammary tissue,155.44,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,155.69,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,156.05,19,19,0.0027103496703424694,0.0,0.0039049185683264244,0.1578947368421053,0.08048893635787126,0.19682060218760708,0.15789473684210525,0.0,0.15789473684210525,False,False
Mammary tissue,156.3,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,156.65,19,19,0.0,0.003529778055770255,-0.005083426880886864,-0.10526315789473684,0.16287071087412586,0.37484215076177496,0.0,0.10526315789473684,0.10526315789473684,False,False
Mammary tissue,156.85,19,19,0.5656032816548618,0.0686842253365181,0.5508830564085159,0.7894736842105263,3.385097164011095e-05,0.00025227033627035067,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,157.08,19,19,0.030419225601642386,0.0003442600975125484,0.042734839811427706,0.556786703601108,0.0003993223328995011,0.001922614003862988,0.5789473684210527,0.05263157894736842,0.5263157894736843,True,True
Mammary tissue,157.41,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,157.78,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,157.87,19,19,0.021015930944733627,0.0034866571251156134,0.02498394279637929,0.30193905817174516,0.026996030467040723,0.07823849570540506,0.3684210526315789,0.05263157894736842,0.3157894736842105,False,True
Mammary tissue,158.22,19,19,0.002163075415996802,0.0,0.0031172879254317666,0.1578947368421053,0.08048893635787126,0.19682060218760708,0.15789473684210525,0.0,0.15789473684210525,False,False
Mammary tissue,158.52,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,158.89,19,19,0.08382336665537285,0.025578266928675066,0.07969206112654294,0.6952908587257618,0.0002461514471291465,0.0013283690164038423,0.8947368421052632,0.6842105263157895,0.21052631578947367,True,False
Mammary tissue,159.1,19,19,0.06492707796708598,0.0007529254407036052,0.08966881065570782,0.7229916897506925,1.6972140532101753e-05,0.00016328293554398186,0.7368421052631579,0.05263157894736842,0.6842105263157894,True,True
Mammary tissue,159.72,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,160.05,19,19,0.0007033501196685232,0.0,0.0010143630452722826,0.05263157894736836,0.3434510768344097,0.6677030251501256,0.05263157894736842,0.0,0.05263157894736842,False,False
Mammary tissue,161.01,19,19,0.018490735807713682,0.04843500381529776,-0.04180456884273886,-0.47091412742382266,0.009076634489430609,0.02959361036658105,0.3157894736842105,0.7368421052631579,0.42105263157894735,True,True
Mammary tissue,163.87,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,164.26,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,164.9,19,19,0.013342955840042674,0.096953458194524,-0.114379793464038,-0.7174515235457064,0.0001376863916576091,0.0008287661651698395,0.5263157894736842,0.8947368421052632,0.368421052631579,True,True
Mammary tissue,165.04,19,19,0.11971114257612334,0.017282011539669233,0.1384069216615485,0.8060941828254848,1.407273740049465e-05,0.0001518885105639595,0.8947368421052632,0.3684210526315789,0.5263157894736843,True,True
Mammary tissue,165.39,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,165.79,19,19,0.0,0.001476329023904,-0.0021283218960927875,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,166.05,19,19,0.524509778866682,0.3944640440660749,0.1286346691620747,0.23545706371191133,0.21871452052811458,0.4920939902577878,0.7894736842105263,0.8421052631578947,0.05263157894736836,False,False
Mammary tissue,167.05,19,19,0.08538765716034241,0.002252381262304564,0.11496456260159832,0.8254847645429362,2.730615168286218e-06,5.697883651157242e-05,0.8421052631578947,0.10526315789473684,0.7368421052631579,True,True
Mammary tissue,168.07,19,19,0.05745779454563748,0.0011002742007945527,0.07901359587107198,0.5013850415512466,0.0010363276188383162,0.004129610374262082,0.5263157894736842,0.05263157894736842,0.47368421052631576,True,True
Mammary tissue,168.26,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,168.93,19,19,0.0,0.011598635291947636,-0.016636995831792956,-0.368421052631579,0.0043794196468661525,0.014899547276838107,0.0,0.3684210526315789,0.3684210526315789,True,True
Mammary tissue,169.08,19,19,0.005607258423770714,0.0,0.008066968210543823,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,169.91,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,170.11,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,170.82,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,171.06,19,19,0.0020794366134522127,0.02531018685098019,-0.03306355589821561,-0.146814404432133,0.28695173310665656,0.6325062849463627,0.15789473684210525,0.2631578947368421,0.10526315789473684,False,False
Mammary tissue,171.64,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,171.89,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,172.09,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,172.82,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,173.13,19,19,0.0007723169526662948,0.0,0.0011137877943492708,0.05263157894736836,0.3434510768344097,0.6677030251501256,0.05263157894736842,0.0,0.05263157894736842,False,False
Mammary tissue,173.87,19,19,0.004727931196924818,0.0,0.006804889014056969,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,174.87,19,19,0.13389765649222868,0.0005547393582864305,0.18049033334821651,0.8836565096952909,5.120779094595611e-07,2.2897197951548946e-05,0.8947368421052632,0.05263157894736842,0.8421052631578947,True,True
Mammary tissue,176.87,19,19,0.00888774710733878,0.0,0.01276566334352435,0.26315789473684204,0.019525072391111998,0.05765422319262316,0.2631578947368421,0.0,0.2631578947368421,False,False
Mammary tissue,178.05,19,19,0.04311182974205754,0.0,0.06089383433488832,0.5789473684210527,0.00015018090086555097,0.0008394039637663832,0.5789473684210527,0.0,0.5789473684210527,True,True
Mammary tissue,179.05,19,19,0.023262937398562042,0.0,0.033176907291875155,0.4736842105263157,0.0008723019770970651,0.0035975066575368087,0.47368421052631576,0.0,0.47368421052631576,True,True
Mammary tissue,180.04,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,180.88,19,19,0.09066830364653725,0.06976040292726675,0.02792470432108668,0.18282548476454297,0.3417813651540743,0.6677030251501256,0.8421052631578947,0.8421052631578947,0.0,False,False
Mammary tissue,181.09,19,19,0.00076993307765754,0.0,0.0011103512397093289,0.05263157894736836,0.3434510768344097,0.6677030251501256,0.05263157894736842,0.0,0.05263157894736842,False,False
Mammary tissue,182.0,19,19,0.0,0.0006721637969458979,-0.0009694016146697999,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,182.93,19,19,0.0,0.003530882314153605,-0.0050850143845683525,-0.1578947368421053,0.08048893635787126,0.19682060218760708,0.0,0.15789473684210525,0.15789473684210525,False,False
Mammary tissue,184.1,19,19,0.0,0.00010026775558548527,-0.00014464854207308197,-0.052631578947368474,0.3434510768344097,0.6677030251501256,0.0,0.05263157894736842,0.05263157894736842,False,False
Mammary tissue,184.23,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,185.05,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,185.93,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,186.86,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,187.85,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,188.82,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,189.04,19,19,0.007332675595290358,0.0,0.010540217773919367,0.42105263157894735,0.0019873934178292548,0.007563828479161872,0.42105263157894735,0.0,0.42105263157894735,True,True
Mammary tissue,189.86,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,190.09,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,190.26,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,190.82,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,191.06,19,19,0.0023894820690368197,0.0,0.0034431818569574174,0.1578947368421053,0.08048893635787126,0.19682060218760708,0.15789473684210525,0.0,0.15789473684210525,False,False
Mammary tissue,192.8,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,195.81,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
