Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Fur,152.03,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,152.45,10,10,0.0016280671655156966,0.0,0.0023468944929601588,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,153.02,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,154.04,10,10,0.0,0.03936560689940364,-0.05570322544554949,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,154.33,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,154.66,10,10,0.008219285498487851,0.012602370798420078,-0.006258311140265203,0.08000000000000007,0.7959362618805345,1.0,0.2,0.1,0.1,False,False
Fur,154.85,10,10,0.0009500334704758424,0.022880750839124407,-0.0312680051419935,-0.010000000000000009,1.0,1.0,0.1,0.1,0.0,False,False
Fur,155.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,155.44,10,10,0.24463250942722312,0.16438041499724793,0.0961573560981504,0.27,0.35268137435320107,1.0,0.9,0.7,0.20000000000000007,False,False
Fur,155.69,10,10,0.12710906226890645,0.1117571749507289,0.019785406082729762,0.06000000000000005,0.8534283054406895,1.0,0.5,0.6,0.09999999999999998,False,False
Fur,156.05,10,10,0.0,0.011009219219381474,-0.015796152989137228,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
