Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Serum,169.08,8,4,7.050674284228125e-05,0.0,0.00010171614245310573,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,169.91,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,170.11,8,4,0.03385883174840108,0.029715417790779675,0.005793531106094374,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,170.82,8,4,0.10425721770045972,0.04626028082810864,0.07783446307795248,0.5625,0.15353535353535355,1.0,1.0,1.0,0.0,False,False
Serum,171.06,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,171.64,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,171.89,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,172.09,8,4,0.02315787250133018,0.019728182960779918,0.004844127970227863,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,172.82,8,4,0.07066428951719106,0.02936885956069123,0.05674614503910922,0.5625,0.15353535353535355,1.0,1.0,0.5,0.5,False,True
Serum,173.13,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,173.87,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,174.87,8,4,0.0030632127418904935,0.0,0.004412527022468087,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,176.87,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,178.05,8,4,0.0016765836880277157,0.0,0.002416773576416575,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,179.05,8,4,0.005370593387830044,0.0046423499448938,0.0010453994867449167,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,180.04,8,4,0.050605589703286255,0.02803364498158828,0.031333684303483496,0.15625,0.8080808080808081,1.0,0.375,0.25,0.125,False,False
Serum,180.88,8,4,0.1257917099169945,0.13316305680410806,-0.009415543420613673,0.0625,0.9333333333333333,1.0,1.0,1.0,0.0,False,False
Serum,181.09,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,182.0,8,4,0.0,0.0030146199768071686,-0.004342634877627725,-0.25,0.5696969696969697,1.0,0.0,0.25,0.25,False,False
Serum,182.93,8,4,0.003535164055540319,0.0,0.005091169884110811,0.375,0.3676767676767677,1.0,0.375,0.0,0.375,False,True
Serum,184.1,8,4,0.017809327554318296,0.0,0.02546731784128513,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,184.23,8,4,0.00016796522434934686,0.0,0.00024230224760455192,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,185.05,8,4,0.004155109121108722,0.0,0.005982135699002376,0.375,0.3676767676767677,1.0,0.375,0.0,0.375,False,True
Serum,185.93,8,4,0.12372482169240191,0.1365450920052863,-0.016366132771443623,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,186.86,8,4,0.4401326262058789,0.02544382111078814,0.48995322396626373,0.34375,0.46060606060606063,1.0,0.875,0.75,0.125,False,False
Serum,187.85,8,4,0.10834419233878664,0.11767352361509056,-0.012092858628553967,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,188.82,8,4,0.371518263521756,0.008765655350489518,0.4431827703323142,0.375,0.3676767676767677,1.0,0.5,0.25,0.25,False,False
Serum,189.04,8,4,0.00013765830072126874,0.0,0.00019858527964535476,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,189.86,8,4,0.03214473878369536,0.035573136434602255,-0.004784150566200271,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,190.09,8,4,5.582979179614063e-05,0.0,8.054311542630633e-05,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,190.26,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,190.82,8,4,0.11316807646769779,0.0,0.1546714406397474,0.625,0.1090909090909091,1.0,0.625,0.0,0.625,False,True
Serum,191.06,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,192.8,8,4,0.010599781292441997,0.0,0.015211772849679573,0.5,0.21414141414141416,1.0,0.5,0.0,0.5,False,True
Serum,195.81,8,4,0.07991871196821348,0.06337824606882761,0.022267863335951463,0.09375,0.9333333333333333,1.0,0.375,0.25,0.125,False,False
Serum,196.85,8,4,0.2177435187175536,0.17321132233332848,0.05374740532117091,0.25,0.5696969696969697,1.0,1.0,1.0,0.0,False,False
